"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
-0.803479885754602,0.564478559609971,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.503339403905258,0.342255236658549,-0.470296855109323,-0.339901844500928,0.462615938757657,0.339982519867547,-0.676928055522527,-0.567037149673958,0.96916813457866,0.190609705606727,-0.451809088891621,-0.62831579848693,-0.470531237202767,0.696437463507917,0.526784119960821,-0.393962261657085,-0.312047455248957,0.443779163445649,1.53960807905697,-0.620177567215198,-0.367324988406875,-0.134651704143679,"more_than_1mil",-0.897778300178619,"metro"
-0.42041812058612,0.00763760757734203,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Manufacturing",1.1101748959633,-0.848170015778015,-0.200867435823483,0.268694288224022,0.380029479388254,0.662244155460559,-0.405944895913541,-0.480254739752111,1.36473724974454,-0.590859554629237,-0.3666043258342,0.452563127581495,-0.470531237202767,-0.202491236788404,-0.0297746420043078,0.0361486966867074,0.00140561916778854,0.883512062886892,1.53960807905697,0.111771980674216,0.418160302121603,-0.0724551170931137,"2500_to_20k",-0.878715698875035,"adjacent"
0.258349964719504,0.00763760757734203,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",5.28906476172666,-1.10326114130014,-0.545138360466501,0.547634182389623,0.792961776235269,0.603651130807284,-0.134961736304554,0.74390866002167,0.729283316565181,-2.24807356835028,0.188130006140171,-2.79007365062378,-1.1990516422255,-0.824826490839701,0.377308338175901,-0.0928845908164306,-0.0702407978417536,0.367303876586303,-1.03649215725277,0.10438444207666,0.396589764074094,-0.123041674560907,"less_than_2500",-0.364025463678263,"nonadjacent"
1.4265255743622,-0.363589693777744,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",-1.24820849362592,0.044648923549408,1.38577247774869,0.725141387767734,-0.487128343990479,0.691540667787196,-0.56401840568545,0.248909585898259,-0.724092483682124,1.35526084476033,-0.428731774715877,0.812856102937636,-0.470531237202767,-1.4010628371835,0.463177404307664,-0.178906782485189,-0.0433733914631752,-1.10484539545612,-1.03649215725277,-1.13827731359642,-0.167086854206161,-0.202031340115124,"more_than_20k",1.20863914386743,"adjacent"
-1.01345850207217,-1.40977572486935,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Government",-0.103496088152787,0.299740049071529,-1.29355341403828,-1.17672152699773,-0.23936896588227,-1.53499426903725,0.926388972163977,0.15907468868554,1.21742995740344,-1.09633337196224,-0.442266903928492,-0.62831579848693,-0.470531237202767,-0.502134136887177,0.622194193440558,0.0361486966867074,0.493974736108389,-1.02837010859677,-0.392467098175333,-0.707661576923097,-0.103963768059381,0.332341003627648,"less_than_2500",-0.954966104089372,"nonadjacent"
1.38963010689555,0.480108718392906,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",-0.779290158853792,0.42728561183259,1.81985320882032,0.826574076555225,0.916841465289374,0.750133692440471,-0.405944895913541,1.41074094676578,0.214880419448943,-0.926781073494696,-0.714759283584671,0.812856102937636,-0.106271034691402,0.419844017262895,0.749407624746873,0.423248559196121,0.717869789263207,0.309947411441793,0.251557960902102,0.149681718214304,0.732103598123139,-0.108218154647189,"2500_to_20k",0.851215369425226,"adjacent"
1.55565971049548,-0.144228106613375,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.282671952247787,1.15004380081193,-0.545138360466501,-0.79634894404464,0.710375316865866,0.0763139089278105,-0.609182265620281,-0.388990051641826,-0.598577118345348,-0.797490636910233,1.26537922222255,0.0922701522253532,-0.470531237202767,-0.68652976771719,-0.347808220270096,-0.609017740828982,-0.0881524020941389,-0.0533102011401023,-0.392467098175333,-1.22673336785663,-0.815039062997615,-0.776831465440764,"more_than_1mil",0.860746670077018,"metro"
0.564365312531153,-1.0891703282445,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.0895879320474996,0.172194486310469,-1.78750734939565,-0.948497977225877,0.503909168442358,-0.158058189685289,0.0908575633696012,-1.00175393991905,0.626952582504476,0.391360214410321,0.0414949998800633,-0.62831579848693,-0.470531237202767,-0.709579221570942,-0.363709899183385,-0.781062124166499,-1.29718568913016,-1.27691479088965,-0.392467098175333,-0.890405952757373,-0.877326081778212,-1.01525171580126,"more_than_20k",-0.759574440727634,"adjacent"
0.450966008111588,1.20568935285967,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",-0.641373001567872,1.23507417598597,0.323023101676761,-0.314543672304055,0.834255005919971,0.222796470560997,-0.180125596239385,0.91282982725551,0.0545557333199086,-0.291654154783538,-0.580197635746338,0.0922701522253532,1.35076977535406,1.64146507151174,0.367767330827927,1.02540390087743,0.986543853048989,0.137878016008263,0.251557960902102,0.778594543558861,1.3127523839369,0.808663199456559,"more_than_1mil",0.760668013233201,"metro"
-1.46597055894259,-1.02167445527085,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.489547688176666,0.129679298723448,-1.2187119086811,-1.20207969919461,0.256149790334149,-0.158058189685289,-0.338199106011294,-1.27932963109726,-0.735775531748702,0.16410221997872,1.4907287140918,-0.62831579848693,-0.834791439714131,-0.0411450598121409,-0.443218293749832,-0.522995549160223,-0.759837561558594,-0.550399565725855,0.251557960902102,-1.01385561090074,-0.764875021026663,-0.725519281124048,"less_than_250k",-0.754808790401738,"metro"
-1.00206431358982,1.67816046367523,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",-1.06891618915422,0.172194486310469,1.70010680024883,1.94233365321763,0.338736249703552,0.691540667787196,-0.97049314509893,1.27204233632199,0.451593495885798,-0.426422428065587,-1.09844728249399,0.812856102937636,-0.106271034691402,0.166300024871625,1.62399996497779,-0.695039932497741,-0.312047455248957,-0.0150725577104291,-1.6805172163302,1.15088760709358,0.597914785850845,0.897293336003614,"more_than_1mil",0.427072490420479,"metro"
-1.09593072346822,0.142629353524646,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",-0.062120940967011,0.129679298723448,-0.694821371180857,-0.644199910863403,-0.23936896588227,-0.480319825278301,0.203767213206679,-0.268732327542745,1.63105831994619,-0.810130627594891,-0.613606813575195,-0.62831579848693,0.622249370331327,0.535091286531654,0.0815371103887181,0.165181984189845,-0.267268444617994,0.845274419457218,1.53960807905697,-0.699885220504617,0.434881649445253,-0.3938041501877,"more_than_20k",-0.759574440727634,"adjacent"
0.648465275138964,1.17194141637284,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",-0.324163539810258,-0.0828966392116522,-0.0362161240376922,-0.872423460635259,0.421322709072955,0.0470173966011731,-0.134961736304554,0.483141692122669,-0.0499912565401434,0.426674555989573,-0.593849950189526,0.0922701522253532,0.622249370331327,0.258497840286632,0.0815371103887181,0.724326230036776,0.27007968295357,0.654086202308852,0.895583019979536,1.00410887969478,-0.43880874821548,-0.38862110126682,"more_than_20k",-0.74051183942405,"adjacent"
-0.381894911907703,-0.701069058646004,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",-0.144871235338563,-0.125411826798672,0.412832908105375,0.141903427239657,-0.23936896588227,0.603651130807284,-1.33180402457758,-0.491991664001521,-0.455818156221644,0.783375530743888,0.278196734989625,0.812856102937636,-1.1990516422255,1.31877271755921,0.113340468215297,1.11142609254619,-0.132931412725103,-0.378330170292325,0.251557960902102,-0.201226365169598,0.150618744943196,0.368622346073811,"250k_to_1mil",0.517619846612503,"metro"
0.957193524970219,0.210125226498298,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",-0.406913834181809,0.469800799419609,-0.0661527261805633,-0.517409049879038,0.462615938757657,-0.656098899238126,0.45216844284825,0.341679019194213,0.717643409900103,-0.617299701815225,-0.471553257879575,-0.62831579848693,0.257989167819962,-0.801777036985949,0.84481769822661,-0.307940069988327,-0.401605476510885,0.959987349746238,0.895583019979536,-0.414104122125483,0.568652428034457,0.394019285786125,"less_than_250k",-0.745277489749946,"metro"
0.00333717487646389,-0.717943026889417,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Farming",0.889507444305832,-0.635594077842914,-1.08399719903818,-0.339901844500928,-0.404541884621076,0.574354618480647,-0.0446340164348916,-1.32290153336874,0.414515336700035,0.636998692300354,0.314799155881506,0.0922701522253532,-0.470531237202767,0.857783640484178,-0.824858587668778,-0.350951165822706,-1.38674371039209,-0.340092526862652,-1.6805172163302,0.131212871720415,0.0857399173274328,0.523595508808136,"less_than_250k",-0.835824845941971,"metro"
0.753183293095787,1.13819347988601,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",-0.365538686996034,-0.593078890255894,1.4755822841773,0.902648593145844,0.503909168442358,-0.0115756280521019,0.723151602457237,0.432403665995153,-0.0895557580910717,0.225044080831631,-0.400938898881452,-0.268022823130788,0.986509572842691,-0.663480313863438,0.510882441047532,-0.350951165822706,-0.22248943398703,0.424660341730813,-1.03649215725277,0.35478311875171,-0.0956030943975558,-0.160048643855993,"more_than_20k",-0.192462051946006,"adjacent"
1.69564545470719,0.598226496096797,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",-1.13787476779718,0.512315987006629,0.712198929534086,-0.035603778138453,0.875548235604673,0.486465081500734,0.271513003108926,1.14740435065723,-0.38817084136892,-0.245613117150525,-0.434953497421543,-0.268022823130788,0.257989167819962,1.15742654058295,-0.188791431137202,2.31573677590881,2.46425120387079,1.57178964462101,0.895583019979536,1.68356802175945,0.551931080710806,0.347371845498201,"2500_to_20k",1.27059259810408,"nonadjacent"
-0.39654458281358,-1.15666620121816,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",1.34463406334936,-0.890685203365035,-0.0811210272519989,0.928006765342717,-0.23936896588227,-0.568209362258214,0.813479322326899,-0.439114140557604,-0.375591635865639,1.23737012712667,-0.101171705545814,-0.62831579848693,-2.29183224975959,0.143250571017873,-0.999777055714961,-0.350951165822706,-0.0433733914631752,0.367303876586303,-1.03649215725277,0.167178520155884,0.301528904539141,-0.276252600662132,"less_than_2500",-0.735746189098154,"adjacent"
